,ASM,Area,Centroid_x,Centroid_y,Contrast,Dissimilarity,Eccentricity,Energy,Homogeneity,Max intensity,Mean intensity,Min intensity,Orientation,Perimeter,Relative intensity,Solidity,StdDev intensity,Texture correlation
P_01277_RIGHT_MLO,0.9974,16221.0,0.41369896661734784,0.6672913084168539,0.0013,0.0006,0.5228644092962897,0.9987,0.9998,158.57587548638134,127.27898336138698,100.91828793774319,0.4337620005004114,954.2701653663383,0.621866178377966,0.7390987378685014,4.4268,0.931
P_01279_LEFT_CC,0.9833,131650.0,0.4853020600709527,0.7851887565130414,0.003,0.0013,0.8227137017635497,0.9916,0.9995,208.5875486381323,172.7970149006696,123.57198443579766,0.003550409808153511,2523.993216262562,0.8179903868162051,0.8311762106193573,15.6472,0.9775
P_01279_LEFT_MLO,0.9802,170844.0,0.7555394260786351,0.7353118075587273,0.0036,0.0014,0.29289437251203465,0.9901,0.9995,219.05058365758754,189.6800931643831,134.36186770428017,-0.38571341154054906,2849.297869514307,0.8590218966964217,0.8857527996681874,18.6837,0.9788
P_01280_RIGHT_CC,0.9964,23233.0,0.6267890940096742,0.855812476642761,0.001,0.0006,0.8330265304873102,0.9982,0.9997,151.5486381322957,114.65342400895278,82.24513618677044,0.11667441235113657,975.3889603929564,0.5943083848325322,0.8393121635779054,4.7215,0.9538
P_01280_RIGHT_MLO,0.9962,25419.0,0.5623961620629553,0.8008416118626686,0.0013,0.0007,0.5566191020471953,0.9981,0.9997,160.11673151750972,126.12745911595586,92.6964980544747,0.5860462354954117,1077.543289325507,0.6279087510490577,0.8137725701114099,5.3796,0.9504
P_01281_RIGHT_CC,0.9963,29183.0,0.7616575573855885,0.3856612774079521,0.0015,0.0005,0.7548145327471251,0.9981,0.9998,142.53696498054475,122.86795401245675,99.61867704280155,0.8978942129040233,1062.1412690719537,0.5589684901197833,0.8628407545384661,5.164,0.9528
P_01281_RIGHT_MLO,0.9973,23124.0,0.7218610506428358,0.34346295837699015,0.0013,0.0005,0.8092550623539377,0.9986,0.9998,150.54474708171207,126.68320245376475,98.80155642023347,0.2183807525558655,1051.0458146424487,0.5903715571831846,0.741391471625521,4.5302,0.9409
P_01283_RIGHT_CC,0.9963,49392.0,0.4342129786133462,0.2793539657073767,0.0014,0.0005,0.6333892581576317,0.9981,0.9998,154.8793774319066,129.72823628710333,110.40856031128405,0.22826091246586816,1628.2144289248722,0.6073701075761043,0.8345357776463631,5.4698,0.9559
P_01283_RIGHT_MLO,0.9951,59866.0,0.4952509093963176,0.4378543550902272,0.0015,0.0007,0.28237776524943675,0.9975,0.9997,150.87548638132296,122.13425437432835,94.715953307393,0.32589245844195336,1713.0783899555513,0.5916685740444038,0.8294906611982487,5.9499,0.9609
P_01285_RIGHT_CC,0.992,52765.0,0.5593907621919975,0.637961625037606,0.0024,0.0011,0.47792688803013195,0.996,0.9996,227.21120531528962,187.23186396790177,150.9284433212408,-1.1027665701172078,1616.859089865545,0.8910243345697632,0.8098505080271358,11.6359,0.9632
P_01285_RIGHT_MLO,0.9911,67488.0,0.7640097461109739,0.7353075068273406,0.0022,0.001,0.5481030829567547,0.9956,0.9996,160.09020934451144,125.0305770414015,84.52493013678482,0.230358333088103,1797.2632021601512,0.6278047425274959,0.8720168490690372,8.2297,0.9654
P_01290_RIGHT_CC,0.9895,74224.0,0.27251536064083215,0.8540310316482422,0.0019,0.0011,0.5563388090165998,0.9948,0.9995,197.63813229571986,160.69037488162868,119.93774319066148,1.452263924666666,1693.3016946589141,0.7750514991989014,0.8870616918039056,11.4859,0.9767
P_01294_RIGHT_CC,0.9861,86558.0,0.31061966806048286,0.8055344064954644,0.0024,0.001,0.3979969950420309,0.993,0.9997,238.0739299610895,199.04254366047533,156.51750972762648,-1.0879496010763752,1403.4276323604686,0.9336232547493706,0.943720017444396,16.3887,0.9798
P_01294_RIGHT_MLO,0.977,134950.0,0.5092635778917289,0.794410009937914,0.0028,0.0017,0.6206941440514268,0.9885,0.9992,204.8365758754864,167.40646427629198,100.40466926070039,-1.5518703024458664,2199.081528017131,0.8032806897077898,0.9002488275751652,17.8019,0.9839
P_01297_LEFT_CC,0.9849,94339.0,0.49867959635526604,0.4338017316444374,0.0035,0.0012,0.46173849724920885,0.9924,0.9996,222.22568093385215,204.5330627524554,153.77821011673151,0.9093471884347425,1878.0855326304875,0.871473258564126,0.9163752574115087,17.5329,0.9737
P_01297_LEFT_MLO,0.9831,104959.0,0.7276906005000191,0.5019117283699608,0.0024,0.0013,0.5658282862426239,0.9915,0.9995,202.5214007782101,138.55072644078214,12.509727626459144,1.5700545522063405,1708.0266581274418,0.7942015716792553,0.9247163095573724,13.1434,0.9747
P_01298_LEFT_CC,0.991,60263.0,0.5655665529344237,0.2631845120781594,0.0024,0.0008,0.569709113077699,0.9955,0.9997,218.37765957446808,201.116485945824,134.281914893617,-0.12598266000751543,1729.0205614730319,0.8563829787234043,0.9235567270999678,13.3297,0.9693
P_01298_LEFT_MLO,0.9872,82702.0,0.6475553307990367,0.36181323620794614,0.0022,0.0011,0.6009033532094422,0.9936,0.9996,215.2023346303502,160.02897567535857,31.186770428015564,0.10460779027318112,1573.0945878777277,0.843930724040589,0.9184722854636118,13.2692,0.9736
P_01299_LEFT_MLO,0.9915,101147.0,0.5465392331273061,0.7723071802739996,0.002,0.0009,0.6110363816241515,0.9957,0.9996,173.92607003891052,143.04541404256602,119.80933852140078,-1.3969559206450586,2255.950539681693,0.6820630197604334,0.8648369030823821,9.2278,0.9713
P_01301_RIGHT_CC,0.9903,45559.0,0.24786824131812052,0.06990085271758166,0.0042,0.0014,0.4121746195274222,0.9951,0.9996,251.33852140077823,220.6162086140834,201.3929961089494,0.8373227032197339,1545.7686860699232,0.9856412603952087,0.8218602301836418,15.0165,0.9502
P_01301_RIGHT_MLO,0.9923,46752.0,0.41829852932139217,0.12145557282611548,0.0026,0.0009,0.3578908480575258,0.9961,0.9997,231.47470817120623,208.24548441049654,167.3852140077821,-1.4172640100231715,1356.6509370638316,0.9077439536125734,0.8586541287099618,12.6872,0.9612
P_01302_RIGHT_CC,0.9923,48181.0,0.3684094702609708,0.7971003478298422,0.0019,0.0009,0.3250562511018769,0.9961,0.9997,166.88326848249028,136.97109190320512,102.1206225680934,-0.9732594802776611,1236.0113267570425,0.6544441901274128,0.8770866328072379,8.3579,0.9696
P_01302_RIGHT_MLO,0.9905,60137.0,0.5162279363083043,0.6172486187757933,0.0016,0.0009,0.45547136557777346,0.9952,0.9996,211.51750972762648,165.83355935206055,73.50583657587548,0.8704894790870622,1426.177848998413,0.8294804303044175,0.8682288057288057,11.4226,0.9745
P_01304_RIGHT_CC,0.9914,54862.0,0.4764494412851812,0.6133939099809211,0.0029,0.001,0.40315778706686406,0.9957,0.9997,196.2684824902724,181.44260994725073,150.17898832684824,0.1236793653665171,1591.1555544218265,0.7696803234912643,0.8389069835007722,11.6484,0.9614
P_01304_RIGHT_MLO,0.9911,56783.0,0.6119383531535396,0.5624591128298032,0.0024,0.0009,0.7057642903325061,0.9955,0.9997,224.80202266840448,197.56721592059463,145.8867734644383,-0.14634953507136383,1498.6692270270614,0.8815765594839391,0.8952355426625465,12.97,0.9672
P_01305_LEFT_CC,0.9966,21003.0,0.4238891105968131,0.16310832019194182,0.0014,0.0005,0.26727464058613665,0.9983,0.9998,209.03501945525292,180.78678995459424,128.24902723735408,1.553021572783924,873.8853890554883,0.8197451743343251,0.8574052906596995,7.2595,0.947
P_01305_LEFT_MLO,0.9946,30973.0,0.4947595622275989,0.2098240686321295,0.0018,0.001,0.5427518517784296,0.9973,0.9996,141.2684824902724,105.04948303788123,41.03501945525292,-1.3182996578359514,1351.4966081312812,0.5539940489814603,0.7573416142993373,5.3706,0.9472
P_01307_RIGHT_CC,0.9744,159697.0,0.565235664028976,0.7210113281292025,0.0046,0.002,0.5407638551317483,0.9871,0.9993,212.2023346303502,179.26702671783917,125.24902723735408,0.5366736746594831,2855.989211649205,0.8321660181582361,0.8660968506456529,20.0622,0.978
P_01307_RIGHT_MLO,0.9671,206368.0,0.6994784984958382,0.712745924625203,0.005,0.0018,0.4896801665558407,0.9834,0.9994,215.63035019455253,192.61317566956055,142.98443579766538,0.2999763489930631,2654.155733890576,0.8456092164492256,0.8977400761283306,24.5008,0.9826
P_01312_LEFT_CC,0.9886,68711.0,0.41052797653371526,0.2613235774665918,0.003,0.0012,0.4913012135542421,0.9943,0.9996,208.86381322957197,175.66776659495332,92.61089494163424,0.5394171699609467,1787.504796826744,0.8190737773708705,0.8635072638616599,13.1191,0.9658
P_01316_RIGHT_CC,0.9972,17252.0,0.36779801040518223,0.6721639132266355,0.0012,0.0006,0.6998948255963923,0.9986,0.9998,163.9727626459144,123.76644494384455,94.75097276264592,1.566650641510315,960.7321061434641,0.643030441748684,0.7724891416289795,4.4609,0.9342
P_01316_RIGHT_MLO,0.9974,16641.0,0.4986997870121001,0.4474012061908673,0.0015,0.0006,0.595124966768993,0.9987,0.9998,154.97665369649803,126.00506998676795,101.51750972762645,1.04772547074421,1017.265114732455,0.6077515831235217,0.7529523550970544,4.4143,0.9245
P_01317_RIGHT_MLO,0.9894,68571.0,0.48536512025212464,0.9099638097262563,0.0026,0.0013,0.5849515606246275,0.9947,0.9995,187.18085106382978,133.64948607391563,80.02659574468085,-1.4178419902806627,1951.615403157899,0.7340425531914894,0.8258382310434531,9.6273,0.9564
P_01322_RIGHT_CC,0.9887,87423.0,0.6357607750603852,0.40392870639943695,0.0021,0.0013,0.3688618517498715,0.9943,0.9994,193.8715953307393,149.3626718805489,121.52529182879378,1.0139626576672784,2009.458115632518,0.7602807660028992,0.8111169872240933,11.0653,0.9748
P_01322_RIGHT_MLO,0.9924,65392.0,0.830745807573458,0.37780552793086386,0.0019,0.0008,0.5857977894056365,0.9962,0.9997,216.3501945525292,183.86466823486066,146.3774319066148,-0.41284848785635,1566.2205255792821,0.8484321355001144,0.8577799931788965,11.1872,0.9702
P_01323_LEFT_CC,0.9949,52632.0,0.5035766249290871,0.929860933323185,0.0018,0.0007,0.4596064964176543,0.9975,0.9998,172.863813229572,147.27771501174294,95.77821011673151,-1.483615023852094,1621.2976900455574,0.6778973067826353,0.8232883354971922,7.2665,0.9586
P_01323_LEFT_MLO,0.9964,40204.0,0.6363343592996632,0.9054500343398919,0.0009,0.0005,0.5464320308519396,0.9982,0.9998,181.77431906614785,147.60773595518887,121.03501945525291,0.3653288197312204,1157.313887967734,0.7128404669260701,0.8989758955324002,6.1694,0.9675
P_01324_LEFT_CC,0.974,141357.0,0.353940527487683,0.18177018317598323,0.0041,0.0024,0.48536931622836127,0.9869,0.999,236.2140077821012,177.42800752649092,123.70428015564202,1.0774295924745418,2638.306924761547,0.9263294422827497,0.861517927339879,19.9972,0.9752
P_01324_LEFT_MLO,0.969,200231.0,0.6535428047370975,0.3090858597227487,0.0061,0.002,0.35803877276487195,0.9844,0.9994,210.10116731517508,187.15173797221408,148.36575875486383,-1.5245364827101486,3191.8775592975235,0.82392614633402,0.8765031101850352,23.057,0.9777
P_01325_RIGHT_MLO,0.9912,72111.0,0.7013870908242847,0.20065132123015308,0.0021,0.0011,0.6080541211697152,0.9956,0.9996,175.2088991973632,136.79591036204005,83.00126651814325,-0.3220488191035198,2015.9839815465727,0.6870937223426008,0.8345407832608092,8.9477,0.9657
P_01326_LEFT_CC,0.9743,151341.0,0.28032016074361193,0.09293653209905126,0.0046,0.0019,0.6553588298437125,0.9871,0.9993,218.8871595330739,185.92019074506337,130.38910505836574,1.3921021669434475,2626.8023074035523,0.8583810177767605,0.8824702472929555,20.88,0.9784
P_01326_LEFT_MLO,0.958,236256.0,0.3951735617296492,0.31260087577987783,0.0053,0.0033,0.546228692823792,0.9788,0.9986,237.3035019455253,168.018236845635,115.48249027237354,0.3416075096337257,4164.5629842467615,0.9306019684138247,0.8299935358758889,24.1076,0.977
P_01327_LEFT_CC,0.9913,60274.0,0.3108251688097453,0.7954275438677854,0.0021,0.001,0.5442889275819263,0.9956,0.9996,162.72762645914395,120.56081901727894,55.39688715953307,-1.471582022612373,1769.9717882377531,0.638147554741741,0.8516645000847793,7.9666,0.9615
P_01327_LEFT_MLO,0.9902,69542.0,0.5595996431337642,0.7569923913903345,0.0028,0.0009,0.6592529353250557,0.9951,0.9997,192.89105058365757,176.96517665835174,138.20233463035018,0.1472236477546798,1679.7474375138636,0.7564354924849317,0.8790322580645161,12.1674,0.9675
P_01328_LEFT_CC,0.9911,59812.0,0.5628826580621629,0.12267507525329145,0.002,0.0011,0.5967618867849487,0.9955,0.9995,167.48249027237355,129.69030797146232,95.69260700389106,0.15559558433288415,1481.362661203013,0.6567940794995041,0.8770859606416986,8.5509,0.9665
P_01328_LEFT_MLO,0.9912,61254.0,0.876659573758015,0.22723019412887668,0.0013,0.0008,0.7450547000833957,0.9956,0.9996,185.30350194552528,97.36117555540565,24.587548638132297,0.05125330153073316,1993.861181906598,0.7266803997863737,0.7482958293630433,6.8578,0.9557
P_01330_RIGHT_MLO,0.984,103457.0,0.27340949473202614,0.7300872073570512,0.0025,0.0016,0.49394720114950647,0.992,0.9993,140.4124513618677,94.48641919654659,38.12451361867704,-0.631911192842057,2327.5485194281396,0.5506370641641871,0.8452093068853959,8.4304,0.9676
P_01331_LEFT_CC,0.9948,33691.0,0.4533672226165191,0.4376152452730588,0.0018,0.0007,0.5591506932924523,0.9974,0.9998,195.18508020142062,160.2590261781708,95.39433754627005,-1.4579629825812357,1199.2123368838193,0.7654316870643946,0.8473591549295775,8.0639,0.9538
P_01331_LEFT_MLO,0.9928,46971.0,0.44165729488175764,0.43562352044947433,0.0022,0.0009,0.6950614492837612,0.9964,0.9997,227.37770146444552,194.25843505909728,144.69604913404547,-1.441166042495503,1512.8002153624993,0.8916772606448844,0.8439369710907882,11.4654,0.9609
P_01332_RIGHT_CC,0.9984,17278.0,0.23229811322382762,0.6612254621688585,0.0005,0.0003,0.5367411941760137,0.9992,0.9999,141.4396887159533,95.76101139390053,27.245136186770427,-1.3246310656858713,839.5006127446379,0.554665445944915,0.7952317393105353,2.7364,0.9451
P_01332_RIGHT_MLO,0.998,21685.0,0.5159525389290265,0.49527073432263813,0.001,0.0004,0.6101094573018181,0.999,0.9999,136.3852140077821,112.27680110244938,84.8988326848249,-1.0231723444283247,1135.3067452927976,0.5348439765011063,0.807154023673044,3.402,0.9391
P_01333_LEFT_CC,0.9862,94920.0,0.5414145899276566,0.44762072338667874,0.0032,0.0014,0.5167212072862903,0.9931,0.9995,221.55028361802874,184.82627398473454,136.94726805539844,-1.1454800926720774,2186.5007922133873,0.8688246416393284,0.8232294322735079,15.1222,0.971
P_01333_LEFT_MLO,0.9889,93712.0,0.6445764658893219,0.4350815731214629,0.0023,0.0009,0.362367174411496,0.9945,0.9997,219.51307718131045,173.83437373947336,102.46070741904965,1.4704938137720307,2132.3149339882607,0.8608355967894528,0.8784401949756281,12.9061,0.9714
P_01340_LEFT_CC,0.9977,25216.0,0.3580614184688531,0.501366675976023,0.0011,0.0004,0.445170056690921,0.9989,0.9999,150.95719844357976,131.56413983956824,109.75486381322958,1.557668118368233,1073.9219689819474,0.5919890135042344,0.8497102035314732,4.3376,0.9447
P_01341_LEFT_CC,0.9929,72586.0,0.12418215627345465,0.7990940702370598,0.0008,0.0006,0.5346168637544906,0.9965,0.9997,141.96498054474708,95.58729947709418,0.0,1.0479045745098894,1443.107827207074,0.556725413900969,0.9353865979381444,6.1214,0.9804
P_01341_LEFT_MLO,0.991,102559.0,0.17679811645843369,0.5903271741579579,0.001,0.0008,0.568712956471012,0.9955,0.9996,157.98443579766538,89.5588946941161,0.0,0.7719441864044237,2162.2703448350876,0.6195468070496681,0.8629643653498255,6.9513,0.9767
P_01343_LEFT_CC,0.971,211340.0,0.41246007865737955,0.39594418240275114,0.0077,0.0029,0.9502057986268475,0.9854,0.999,221.88326848249028,194.37478212952075,111.96887159533074,-0.5110165638375211,5137.336720950568,0.8701304646372168,0.5349689027492652,23.0947,0.9683
P_01343_LEFT_MLO,0.9744,184888.0,0.45614456137983656,0.46423239843545194,0.005,0.0023,0.9703754950260034,0.9871,0.9991,229.4241245136187,178.16467188801397,58.34241245136187,-1.085344234350934,4346.101043469636,0.8997024490730144,0.5316815340108472,20.13,0.972
P_01347_RIGHT_CC,0.9944,57246.0,0.27022496073340896,0.1002917592199153,0.0015,0.0007,0.6659077859613824,0.9972,0.9997,162.64591439688715,126.84526117129009,85.96887159533074,0.9179363158131185,1711.835749268432,0.6378271152819104,0.7932984119065436,6.618,0.9618
P_01347_RIGHT_MLO,0.9944,61206.0,0.42914400782835627,0.17117688938242773,0.0012,0.0008,0.3958264853341635,0.9972,0.9997,165.99610894941634,121.69782418778152,85.96887159533074,-1.3319398196049215,1792.012372777569,0.6509651331349661,0.8483395243111382,6.3136,0.9622
P_01348_LEFT_CC,0.9957,35888.0,0.5941167002712177,0.6037862316806532,0.0011,0.0006,0.6056171201038608,0.9978,0.9998,136.15953307392996,112.41863163564638,81.7976653696498,-0.6001134915708574,1086.0407640085655,0.5339589532310979,0.8701597846907354,5.1314,0.9684
P_01348_LEFT_MLO,0.9966,32883.0,0.6680988676413724,0.5283216350428837,0.0013,0.0005,0.649548793821044,0.9983,0.9998,159.37354085603113,135.21076624575443,103.46303501945525,-0.3839414882704131,1135.1179284748407,0.6249942778667887,0.851979479738833,5.4531,0.9543
P_01349_LEFT_MLO,0.9939,41417.0,0.6973813736426943,0.5358985778076351,0.0012,0.0009,0.3186025563552904,0.9969,0.9996,85.32684824902724,49.97722414967294,7.883268482490273,0.9661242249354423,1328.6559876977153,0.3346150911726558,0.8893684639996564,2.9794,0.9555
P_01350_RIGHT_CC,0.9957,46961.0,0.3319570500723899,0.8410070204770502,0.0011,0.0004,0.38330860470324846,0.9979,0.9999,219.49301760777172,194.26908749366325,161.8242764622546,0.44195542328014936,978.8397538817887,0.8607569317951832,0.9543172996809527,8.8705,0.9694
P_01350_RIGHT_MLO,0.9943,65087.0,0.44554601836285435,0.7143755684139571,0.0012,0.0006,0.5479769980418243,0.9971,0.9997,179.64980544747084,144.397128381115,113.42801556420233,-1.0779521713314548,1469.9190103891171,0.7045090409704738,0.9104732328954915,7.6247,0.9729
P_01351_LEFT_CC,0.9867,85031.0,0.24978284724488128,0.17110437610776397,0.0029,0.0014,0.23180160521422458,0.9933,0.9994,176.44747081712063,137.53530918707742,81.57587548638132,-0.9222133064518762,2180.2459582174483,0.6919508659494926,0.8592808925178868,11.0533,0.9695
P_01354_RIGHT_MLO,0.9941,41982.0,0.3707587600661438,0.34593304780563155,0.0018,0.0008,0.5498649533147155,0.9971,0.9997,168.85603112840465,139.47400933548138,109.01945525291828,-1.3265101163894315,1397.2783540618016,0.6621805142290379,0.8387676816111245,7.4023,0.9623
P_01355_LEFT_CC,0.9879,118747.0,0.36040379321765326,0.7186495258099812,0.0028,0.0012,0.637246860658812,0.9939,0.9995,219.13229571984434,181.61757936198856,130.35408560311282,-0.5643465692945602,2885.645019878171,0.8593423361562523,0.7746457740782298,13.9487,0.9704
P_01355_LEFT_MLO,0.9931,76002.0,0.5462180807036725,0.6925063578293389,0.0022,0.0007,0.5420167092111594,0.9966,0.9998,234.8249027237354,215.3053565455015,183.0817120622568,-0.4861960246282023,1927.5230867899736,0.920881971465629,0.8586923363725723,12.3926,0.9635
P_01356_LEFT_CC,0.9769,247752.0,0.41846734225577303,0.4477075383878265,0.0028,0.0014,0.446920140737196,0.9884,0.9995,209.03501945525292,163.76273917321367,53.03112840466926,0.6404370663726728,3638.8157262016475,0.8197451743343251,0.8669690098261527,17.6879,0.9826
P_01356_LEFT_MLO,0.982,205549.0,0.6196417448435887,0.33899412335367474,0.0023,0.001,0.19098110902340362,0.991,0.9996,209.03501945525292,181.2904451972248,117.54085603112841,-1.4180021153516462,2662.9069965490467,0.8197451743343251,0.9118368578184125,17.0759,0.9852
P_01357_LEFT_MLO,0.9926,46560.0,0.1719024680318863,0.15841816702606365,0.0029,0.001,0.626207159451767,0.9963,0.9997,202.43579766536965,186.25347729217648,167.0544747081712,-1.3269779667365005,1638.841845922842,0.793865873197528,0.8560869325390259,11.0759,0.9549
P_01360_LEFT_CC,0.9952,58953.0,0.5400284219849473,0.5720222348928388,0.0012,0.0006,0.6337760990217816,0.9976,0.9998,191.2568093385214,145.8452762046611,98.88326848249028,0.46351496739521403,2010.2621561396247,0.7500267032883192,0.78074136857858,7.0198,0.9603
P_01360_LEFT_MLO,0.9957,60849.0,0.7453847779338362,0.49948051117031206,0.0009,0.0005,0.34252939750137645,0.9978,0.9998,185.94163424124514,140.06480544139598,92.26070038910505,-0.2434464860374776,1720.5169901355637,0.7291828793774319,0.845771075126833,6.4474,0.9652
P_01362_LEFT_CC,0.9932,55337.0,0.7150323806595607,0.7999615683611057,0.0017,0.0009,0.3180065361111315,0.9966,0.9996,193.8715953307393,143.07679560027282,98.22957198443581,1.1518784729106881,1880.7352442050437,0.7602807660028992,0.7702382940816213,8.1855,0.9586
P_01362_LEFT_MLO,0.9928,69317.0,0.5260497953647875,0.7950610606411608,0.0014,0.0007,0.39226449978122485,0.9964,0.9997,174.7431906614786,118.90762239390914,86.54085603112841,1.4249241390239475,2379.300828107137,0.6852674143587396,0.857215290058494,7.0043,0.9526
P_01363_RIGHT_CC,0.9804,105791.0,0.5996532240057426,0.8015078220083226,0.0038,0.0017,0.5011073679721335,0.9901,0.9993,188.00778210116732,157.33597353889928,123.61867704280155,1.2812188772572772,2237.2571055057415,0.7372854200045778,0.878443909324919,15.3873,0.9767
P_01363_RIGHT_MLO,0.9872,77510.0,0.7144784517432958,0.779638241558269,0.0025,0.0013,0.3086822895584619,0.9936,0.9995,195.37354085603116,161.18573534129146,108.63424124513618,-0.3773641114981807,1817.2844507162113,0.7661707484550241,0.8574873882644481,12.7516,0.9737
P_01364_LEFT_CC,0.9718,282858.0,0.5823706397097063,0.41108870674248105,0.0029,0.0015,0.668424677572532,0.9858,0.9994,203.72373540856032,171.28716888178593,111.71206225680933,-0.05918710494738402,3397.3912319027586,0.7989166094453346,0.898855052798495,20.2468,0.9869
P_01364_LEFT_MLO,0.9825,184406.0,0.653690490272864,0.518137036777642,0.0026,0.001,0.5444872803677044,0.9912,0.9997,221.71206225680933,196.5751250697845,155.06225680933852,0.29899547119774095,2415.6622638208746,0.8694590676737621,0.9198270143007498,18.283,0.9829
P_01365_LEFT_CC,0.9681,362519.0,0.6285634353337337,0.6846003642837392,0.0023,0.0015,0.4182769082480854,0.9839,0.9993,216.18677042801556,148.6101851224049,92.75097276264592,0.941318985096602,3744.7457044103094,0.8477912565804532,0.9316069313062629,18.7526,0.9865
P_01367_LEFT_CC,0.9908,90362.0,0.3300505156299169,0.5306836576299957,0.001,0.0007,0.5284062827041782,0.9954,0.9997,189.0466926070039,129.2818347938517,65.04280155642023,0.3361487098445159,1744.3454172603101,0.7413595788509957,0.8811764361707315,8.8282,0.9785
P_01367_LEFT_MLO,0.9935,75372.0,0.47434069855413047,0.4714345281846171,0.0013,0.0007,0.268323325458384,0.9968,0.9997,201.63813229571983,146.50718289424535,92.01556420233463,0.1427693264176512,2017.2215715998086,0.7907377737087052,0.7843977978748868,8.2787,0.9666
P_01371_RIGHT_CC,0.9834,116966.0,0.3867059820329445,0.444104251514796,0.0033,0.0015,0.7452498016646958,0.9917,0.9994,225.26070038910504,185.33189081984716,85.07003891050583,0.34083050949645655,2828.591196009009,0.8833752956435492,0.8309486935394496,16.737,0.9733
P_01371_RIGHT_MLO,0.9925,63221.0,0.5970431948255991,0.4879948013087884,0.002,0.0008,0.44902122580816795,0.9963,0.9997,219.05058365758754,188.967616594422,134.19844357976655,-0.1264662385037344,1587.7941187080892,0.8590218966964217,0.8786674264429959,11.3797,0.9687
P_01373_RIGHT_CC,0.9928,47751.0,0.31073122984904483,0.8009542902872824,0.0021,0.0008,0.6926216001396899,0.9964,0.9997,186.24513618677042,160.18238108892862,108.03112840466926,-0.6342778583281835,1337.9818895055198,0.7303730830853742,0.8762455271125791,9.4496,0.9651
P_01373_RIGHT_MLO,0.9943,38170.0,0.3434353530611254,0.8894436420170152,0.0016,0.0008,0.37919835156235593,0.9972,0.9997,165.42801556420235,130.8525184791772,80.3579766536965,-0.4022881691253749,1234.4183976444792,0.6487373159380484,0.8845476455320727,6.8511,0.9627
P_01374_RIGHT_CC,0.9893,92118.0,0.46293203232392455,0.80698307362639,0.0024,0.0015,0.6246345352236311,0.9946,0.9994,165.59922178988327,127.46997236584475,100.14785992217898,1.5239078489264133,2545.8256480006653,0.649408712901503,0.8304679822940237,9.1788,0.9643
P_01374_RIGHT_MLO,0.9915,72340.0,0.5200871723124408,0.6702994990044059,0.0012,0.0008,0.404493099250835,0.9958,0.9997,201.75097276264592,122.83343167640058,87.04280155642023,-0.1202991252575188,1708.1372644585967,0.7911802853437094,0.8761581784048931,7.9116,0.964
P_01376_LEFT_CC,0.9942,62123.0,0.5859258926735524,0.3220363346603504,0.0012,0.0006,0.5003501961991972,0.9971,0.9998,175.23346303501947,134.08104180917348,86.86770428015565,-1.0448269427120551,1592.829652614022,0.6871900511177234,0.8707773821872109,7.1616,0.9685
P_01376_LEFT_MLO,0.9963,45208.0,0.9093310812071592,0.4057604601816747,0.0004,0.0003,0.4081949373257849,0.9981,0.9999,236.86770428015566,98.18520791402918,0.0,-0.15248782699143662,1200.0762979144981,0.9288929579613947,0.859500361230465,4.8894,0.9553
P_01377_LEFT_CC,0.9979,30629.0,0.26356831816232484,0.8742266695789356,0.0009,0.0003,0.44117223479707124,0.999,0.9999,222.80933852140078,198.51047511875842,165.5058365758755,0.5171341659364449,1096.1879502661795,0.8737621118486305,0.8537462370386888,6.2605,0.9496
P_01377_LEFT_MLO,0.9972,45553.0,0.4715570118203581,0.7514518754172185,0.0007,0.0002,0.5569846025898585,0.9986,0.9999,199.18677042801556,180.89754099235842,154.7976653696498,0.2835163374383818,1011.3544725075502,0.7811245899137865,0.9573578243873734,6.6522,0.9692
P_01378_LEFT_CC,0.9935,47634.0,0.7516519421896662,0.4072810412521314,0.001,0.0007,0.8013601543811171,0.9968,0.9997,119.08171206225681,62.5342270970495,0.0,0.15099863554157295,1385.2834046956846,0.4669871061264973,0.8577293598631494,3.9796,0.9589
P_01378_RIGHT_CC,0.9906,71271.0,0.7887662018756058,0.8615260165624802,0.0014,0.0009,0.6060826691262723,0.9953,0.9996,174.56420233463035,116.13275519258518,57.08949416342413,0.18969073265650058,1790.4671708797582,0.6845654993514916,0.8575811905134345,7.9494,0.9691
P_01378_RIGHT_MLO,0.9908,69368.0,0.7757449511705329,0.9174543883058086,0.0017,0.001,0.5787728102804045,0.9954,0.9996,105.80933852140079,71.25497672818783,0.0,-1.4856248599389632,1802.0661966467314,0.4149385824368658,0.8734873764402191,4.8782,0.9649
P_01379_LEFT_CC,0.9938,35622.0,0.24050126743183234,0.9466806234323961,0.0016,0.0008,0.5068442066070481,0.9969,0.9997,196.48638132295721,125.33816246550735,70.19066147859922,1.5405201400496777,1412.655987697715,0.7705348287174792,0.8322508294004953,6.9617,0.943
P_01379_LEFT_MLO,0.9907,61765.0,0.3606251961554848,0.6263057699763017,0.0024,0.0011,0.6847700130953511,0.9953,0.9996,149.72762645914398,121.08706774548064,85.39688715953307,-1.4295845092637338,1611.8468965567251,0.5871671625848783,0.8229408159458523,8.1332,0.9667
P_01381_RIGHT_CC,0.9952,52962.0,0.7745539109424183,0.6455196336372031,0.0011,0.0006,0.7021632139880979,0.9976,0.9997,142.72762645914398,98.47475746872034,6.085603112840467,-0.16862474296281957,1378.230626847049,0.5597161821927215,0.8755786271657188,5.0178,0.9632
